heldKey,reason,postNum,detail,alsoDuplicateKey
UNLOCATED-3004-namedEntities,UNLOCATED_SPAN,3004,Sessions,false
UNLOCATED-3006-namedEntities,UNLOCATED_SPAN,3006,US Senate,false
UNLOCATED-3007-namedEntities,UNLOCATED_SPAN,3007,Sara Carter,false
UNLOCATED-3012-namedEntities,UNLOCATED_SPAN,3012,George Papa,false
UNLOCATED-3015-namedEntities,UNLOCATED_SPAN,3015,Scaramucci,false
UNLOCATED-3022-namedEntities,UNLOCATED_SPAN,3022,Gina,false
UNLOCATED-3023-namedEntities,UNLOCATED_SPAN,3023,John Perry Barlow,false
UNLOCATED-3024-namedEntities,UNLOCATED_SPAN,3024,Brennan,false
UNLOCATED-3024-namedEntities,UNLOCATED_SPAN,3024,Snowden,false
UNLOCATED-3024-namedEntities,UNLOCATED_SPAN,3024,Gina,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Sessions,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Mueller,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Mueller,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Mueller,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,America,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,America,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Senate,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Barr,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Barr,false
UNLOCATED-3028-namedEntities,UNLOCATED_SPAN,3028,Whitaker,false
UNLOCATED-3035-namedEntities,UNLOCATED_SPAN,3035,Mueller,false
UNLOCATED-3036-namedEntities,UNLOCATED_SPAN,3036,Sessions,false
UNLOCATED-3036-namedEntities,UNLOCATED_SPAN,3036,Mueller,false
UNLOCATED-3036-namedEntities,UNLOCATED_SPAN,3036,Barr,false
UNLOCATED-3036-namedEntities,UNLOCATED_SPAN,3036,Barr,false
UNLOCATED-3036-namedEntities,UNLOCATED_SPAN,3036,Whitaker,false
UNLOCATED-3059-namedEntities,UNLOCATED_SPAN,3059,Barr,false
UNLOCATED-3059-namedEntities,UNLOCATED_SPAN,3059,AG Barr,false
UNLOCATED-3059-namedEntities,UNLOCATED_SPAN,3059,Federal Agencies,false
UNLOCATED-3062-namedEntities,UNLOCATED_SPAN,3062,Mueller,false
UNLOCATED-3063-namedEntities,UNLOCATED_SPAN,3063,Gang of Eight,false
UNLOCATED-3115-namedEntities,UNLOCATED_SPAN,3115,Mueller,false
UNLOCATED-3126-namedEntities,UNLOCATED_SPAN,3126,Hussein,false
UNLOCATED-3134-namedEntities,UNLOCATED_SPAN,3134,Rachel Chandler,false
UNLOCATED-3155-namedEntities,UNLOCATED_SPAN,3155,Rachel Chandler,false
UNLOCATED-3158-namedEntities,UNLOCATED_SPAN,3158,Rachel Chandler,false
UNLOCATED-3159-namedEntities,UNLOCATED_SPAN,3159,Paris Hilton,false
UNLOCATED-3177-namedEntities,UNLOCATED_SPAN,3177,Mueller,false
UNLOCATED-3177-namedEntities,UNLOCATED_SPAN,3177,Mueller,false
UNLOCATED-3177-namedEntities,UNLOCATED_SPAN,3177,Barr,false
UNLOCATED-3177-namedEntities,UNLOCATED_SPAN,3177,Barr,false
UNLOCATED-3178-namedEntities,UNLOCATED_SPAN,3178,Congress,false
UNLOCATED-3178-namedEntities,UNLOCATED_SPAN,3178,Senate,false
UNLOCATED-3179-namedEntities,UNLOCATED_SPAN,3179,Sean Hannity,false
UNLOCATED-3180-namedEntities,UNLOCATED_SPAN,3180,President of the United States,false
UNLOCATED-3243-namedEntities,UNLOCATED_SPAN,3243,America,false
UNLOCATED-3312-namedEntities,UNLOCATED_SPAN,3312,Media Matters,false
UNLOCATED-3313-namedEntities,UNLOCATED_SPAN,3313,Sara Carter,false
UNLOCATED-3314-namedEntities,UNLOCATED_SPAN,3314,Mueller,false
UNLOCATED-3316-namedEntities,UNLOCATED_SPAN,3316,Mueller Report,false
UNLOCATED-3324-namedEntities,UNLOCATED_SPAN,3324,Hussein,false
UNLOCATED-3325-namedEntities,UNLOCATED_SPAN,3325,Hussein,false
UNLOCATED-333-namedEntities,UNLOCATED_SPAN,333,God,false
UNLOCATED-3330-namedEntities,UNLOCATED_SPAN,3330,Pence,false
UNLOCATED-3352-namedEntities,UNLOCATED_SPAN,3352,God,false
UNLOCATED-3354-namedEntities,UNLOCATED_SPAN,3354,Mueller,false
UNLOCATED-3354-namedEntities,UNLOCATED_SPAN,3354,God,false
UNLOCATED-3372-namedEntities,UNLOCATED_SPAN,3372,Flynn,false
UNLOCATED-3388-namedEntities,UNLOCATED_SPAN,3388,Flynn,false
UNLOCATED-3390-namedEntities,UNLOCATED_SPAN,3390,Flynn,false
UNLOCATED-3424-namedEntities,UNLOCATED_SPAN,3424,Mueller,false
UNLOCATED-3429-namedEntities,UNLOCATED_SPAN,3429,Epstein,false
UNLOCATED-3432-namedEntities,UNLOCATED_SPAN,3432,God,false
UNLOCATED-3458-namedEntities,UNLOCATED_SPAN,3458,Mueller,false
UNLOCATED-3458-namedEntities,UNLOCATED_SPAN,3458,Mueller,false
UNLOCATED-3458-namedEntities,UNLOCATED_SPAN,3458,Mueller,false
UNLOCATED-3458-namedEntities,UNLOCATED_SPAN,3458,Mueller,false
UNLOCATED-3473-namedEntities,UNLOCATED_SPAN,3473,Mueller,false
UNLOCATED-3473-namedEntities,UNLOCATED_SPAN,3473,Mueller,false
UNLOCATED-3473-namedEntities,UNLOCATED_SPAN,3473,Mueller,false
UNLOCATED-3473-namedEntities,UNLOCATED_SPAN,3473,Mueller,false
UNLOCATED-3501-namedEntities,UNLOCATED_SPAN,3501,Mueller,false
UNLOCATED-3501-namedEntities,UNLOCATED_SPAN,3501,Mueller,false
UNLOCATED-3505-namedEntities,UNLOCATED_SPAN,3505,Barr,false
UNLOCATED-3530-namedEntities,UNLOCATED_SPAN,3530,Hussein,false
UNLOCATED-3581-namedEntities,UNLOCATED_SPAN,3581,Sessions,false
UNLOCATED-3588-namedEntities,UNLOCATED_SPAN,3588,WashPost,false
UNLOCATED-3608-namedEntities,UNLOCATED_SPAN,3608,Washington,false
UNLOCATED-3625-namedEntities,UNLOCATED_SPAN,3625,Hunter,false
UNLOCATED-3647-namedEntities,UNLOCATED_SPAN,3647,US Senate,false
UNLOCATED-3668-namedEntities,UNLOCATED_SPAN,3668,Barr,false
UNLOCATED-3679-namedEntities,UNLOCATED_SPAN,3679,Nunes,false
UNLOCATED-3680-namedEntities,UNLOCATED_SPAN,3680,Nunes,false
UNLOCATED-3690-namedEntities,UNLOCATED_SPAN,3690,Gang of 8,false
UNLOCATED-3693-namedEntities,UNLOCATED_SPAN,3693,Flynn,false
UNLOCATED-3693-namedEntities,UNLOCATED_SPAN,3693,Flynn,false
UNLOCATED-372-namedEntities,UNLOCATED_SPAN,372,Sessions,false
UNLOCATED-372-namedEntities,UNLOCATED_SPAN,372,House of Cards,false
UNLOCATED-3721-namedEntities,UNLOCATED_SPAN,3721,United States of America,false
UNLOCATED-3742-namedEntities,UNLOCATED_SPAN,3742,Pelosi,false
UNLOCATED-3754-namedEntities,UNLOCATED_SPAN,3754,Hussein,false
UNLOCATED-3754-namedEntities,UNLOCATED_SPAN,3754,Hussein,false
UNLOCATED-3754-namedEntities,UNLOCATED_SPAN,3754,Biden,false
UNLOCATED-3790-namedEntities,UNLOCATED_SPAN,3790,Mueller,false
UNLOCATED-3824-namedEntities,UNLOCATED_SPAN,3824,Michael Beatty,false
UNLOCATED-3841-namedEntities,UNLOCATED_SPAN,3841,CrowdStrike,false
UNLOCATED-3858-namedEntities,UNLOCATED_SPAN,3858,United States of America,false
UNLOCATED-3900-namedEntities,UNLOCATED_SPAN,3900,President,false
UNLOCATED-3905-namedEntities,UNLOCATED_SPAN,3905,United States of America,false
UNLOCATED-3907-namedEntities,UNLOCATED_SPAN,3907,America,false
UNLOCATED-3907-namedEntities,UNLOCATED_SPAN,3907,America,false
UNLOCATED-3907-namedEntities,UNLOCATED_SPAN,3907,America,false
UNLOCATED-3907-namedEntities,UNLOCATED_SPAN,3907,America,false
UNLOCATED-3915-namedEntities,UNLOCATED_SPAN,3915,Biden,false
UNLOCATED-3915-namedEntities,UNLOCATED_SPAN,3915,Biden,false
UNLOCATED-3915-namedEntities,UNLOCATED_SPAN,3915,Biden,false
UNLOCATED-3915-namedEntities,UNLOCATED_SPAN,3915,Biden,false
UNLOCATED-3915-namedEntities,UNLOCATED_SPAN,3915,Biden,false
UNLOCATED-3915-namedEntities,UNLOCATED_SPAN,3915,Sanders,false
UNLOCATED-3990-namedEntities,UNLOCATED_SPAN,3990,Flynn,false
UNLOCATED-3990-namedEntities,UNLOCATED_SPAN,3990,Papadopoulos,false
UNLOCATED-3990-namedEntities,UNLOCATED_SPAN,3990,Manafort,false
UNLOCATED-3990-namedEntities,UNLOCATED_SPAN,3990,Crowdstrike,false
UNLOCATED-3992-namedEntities,UNLOCATED_SPAN,3992,Senate,false
UNLOCATED-3992-namedEntities,UNLOCATED_SPAN,3992,Midterm Elections,false
UNLOCATED-3993-namedEntities,UNLOCATED_SPAN,3993,Schiff,false
UNLOCATED-3993-namedEntities,UNLOCATED_SPAN,3993,Nunes,false
UNLOCATED-3993-namedEntities,UNLOCATED_SPAN,3993,Nunes,false
UNLOCATED-3993-namedEntities,UNLOCATED_SPAN,3993,Gang of Eight,false
UNLOCATED-4010-namedEntities,UNLOCATED_SPAN,4010,Donald J. Trump,false
UNLOCATED-4014-namedEntities,UNLOCATED_SPAN,4014,Flynn,false
UNLOCATED-4016-namedEntities,UNLOCATED_SPAN,4016,Brennan,false
UNLOCATED-4063-namedEntities,UNLOCATED_SPAN,4063,God,false
UNLOCATED-4153-namedEntities,UNLOCATED_SPAN,4153,Hussein,false
UNLOCATED-4153-namedEntities,UNLOCATED_SPAN,4153,Mueller,false
UNLOCATED-4153-namedEntities,UNLOCATED_SPAN,4153,Mueller,false
UNLOCATED-4153-namedEntities,UNLOCATED_SPAN,4153,Soros,false
UNLOCATED-4153-namedEntities,UNLOCATED_SPAN,4153,No Name,false
UNLOCATED-4172-namedEntities,UNLOCATED_SPAN,4172,Biden,false
UNLOCATED-4226-namedEntities,UNLOCATED_SPAN,4226,Flynn,false
UNLOCATED-4231-namedEntities,UNLOCATED_SPAN,4231,Flynn,false
UNLOCATED-4232-namedEntities,UNLOCATED_SPAN,4232,Kislyak,false
UNLOCATED-4238-namedEntities,UNLOCATED_SPAN,4238,Dan Coats,false
UNLOCATED-4241-namedEntities,UNLOCATED_SPAN,4241,Graham,false
UNLOCATED-4241-namedEntities,UNLOCATED_SPAN,4241,Politico,false
UNLOCATED-4245-namedEntities,UNLOCATED_SPAN,4245,Biden,false
UNLOCATED-4245-namedEntities,UNLOCATED_SPAN,4245,Biden,false
UNLOCATED-4247-namedEntities,UNLOCATED_SPAN,4247,USNS Comfort,false
UNLOCATED-4293-namedEntities,UNLOCATED_SPAN,4293,Senate,false
UNLOCATED-4310-namedEntities,UNLOCATED_SPAN,4310,Congress,false
UNLOCATED-4310-namedEntities,UNLOCATED_SPAN,4310,Schiff,false
UNLOCATED-4310-namedEntities,UNLOCATED_SPAN,4310,Senate,false
UNLOCATED-4310-namedEntities,UNLOCATED_SPAN,4310,Seattle,false
UNLOCATED-4312-namedEntities,UNLOCATED_SPAN,4312,Cambridge Dictionary,false
UNLOCATED-433-namedEntities,UNLOCATED_SPAN,433,Wray,false
UNLOCATED-4339-namedEntities,UNLOCATED_SPAN,4339,Michigan,false
UNLOCATED-4340-namedEntities,UNLOCATED_SPAN,4340,New York Post,false
UNLOCATED-4352-namedEntities,UNLOCATED_SPAN,4352,House Republicans,false
UNLOCATED-436-namedEntities,UNLOCATED_SPAN,436,Congress,false
UNLOCATED-436-namedEntities,UNLOCATED_SPAN,436,Hussein,false
UNLOCATED-436-namedEntities,UNLOCATED_SPAN,436,Hussein,false
UNLOCATED-436-namedEntities,UNLOCATED_SPAN,436,Hussein,false
UNLOCATED-4375-namedEntities,UNLOCATED_SPAN,4375,America,false
UNLOCATED-4387-namedEntities,UNLOCATED_SPAN,4387,America,false
UNLOCATED-4387-namedEntities,UNLOCATED_SPAN,4387,God,false
UNLOCATED-4398-namedEntities,UNLOCATED_SPAN,4398,Pelosi,false
UNLOCATED-4398-namedEntities,UNLOCATED_SPAN,4398,Pelosi,false
UNLOCATED-4398-namedEntities,UNLOCATED_SPAN,4398,Pelosi,false
UNLOCATED-4398-namedEntities,UNLOCATED_SPAN,4398,Pelosi,false
UNLOCATED-4401-namedEntities,UNLOCATED_SPAN,4401,Google Trends,false
UNLOCATED-4413-namedEntities,UNLOCATED_SPAN,4413,God,false
UNLOCATED-4414-namedEntities,UNLOCATED_SPAN,4414,Pelosi,false
UNLOCATED-445-namedEntities,UNLOCATED_SPAN,445,CrowdStrike,false
UNLOCATED-4457-namedEntities,UNLOCATED_SPAN,4457,Senate,false
UNLOCATED-4461-namedEntities,UNLOCATED_SPAN,4461,God,false
UNLOCATED-4468-namedEntities,UNLOCATED_SPAN,4468,Daily Beast,false
UNLOCATED-4489-namedEntities,UNLOCATED_SPAN,4489,Biden,false
UNLOCATED-4489-namedEntities,UNLOCATED_SPAN,4489,Biden,false
UNLOCATED-4489-namedEntities,UNLOCATED_SPAN,4489,Biden,false
UNLOCATED-4492-namedEntities,UNLOCATED_SPAN,4492,Yale Medicine,false
UNLOCATED-4492-namedEntities,UNLOCATED_SPAN,4492,US Navy,false
UNLOCATED-4521-namedEntities,UNLOCATED_SPAN,4521,2020 Presidential Election,false
UNLOCATED-4526-namedEntities,UNLOCATED_SPAN,4526,The Guardian,false
UNLOCATED-4535-namedEntities,UNLOCATED_SPAN,4535,United States of America,false
UNLOCATED-4545-namedEntities,UNLOCATED_SPAN,4545,United Nations,false
UNLOCATED-4559-namedEntities,UNLOCATED_SPAN,4559,God,false
UNLOCATED-4592-namedEntities,UNLOCATED_SPAN,4592,Democrat Party,false
UNLOCATED-4627-namedEntities,UNLOCATED_SPAN,4627,America,false
UNLOCATED-4630-namedEntities,UNLOCATED_SPAN,4630,Harold Moody Jr,false
UNLOCATED-4641-namedEntities,UNLOCATED_SPAN,4641,God,false
UNLOCATED-4656-namedEntities,UNLOCATED_SPAN,4656,Renegade,false
UNLOCATED-466-namedEntities,UNLOCATED_SPAN,466,America,false
UNLOCATED-4773-namedEntities,UNLOCATED_SPAN,4773,Sessions,false
UNLOCATED-48-namedEntities,UNLOCATED_SPAN,48,Canada,false
UNLOCATED-480-namedEntities,UNLOCATED_SPAN,480,Loop Capital,false
UNLOCATED-4802-namedEntities,UNLOCATED_SPAN,4802,Biden,false
UNLOCATED-4802-namedEntities,UNLOCATED_SPAN,4802,Biden,false
UNLOCATED-4802-namedEntities,UNLOCATED_SPAN,4802,Biden,false
UNLOCATED-4802-namedEntities,UNLOCATED_SPAN,4802,Biden,false
UNLOCATED-481-namedEntities,UNLOCATED_SPAN,481,God,false
UNLOCATED-4820-namedEntities,UNLOCATED_SPAN,4820,White House,false
UNLOCATED-4821-namedEntities,UNLOCATED_SPAN,4821,White House,false
UNLOCATED-4821-namedEntities,UNLOCATED_SPAN,4821,Biden,false
UNLOCATED-4821-namedEntities,UNLOCATED_SPAN,4821,Hunter,false
UNLOCATED-4822-namedEntities,UNLOCATED_SPAN,4822,White House,false
UNLOCATED-4822-namedEntities,UNLOCATED_SPAN,4822,Biden,false
UNLOCATED-4822-namedEntities,UNLOCATED_SPAN,4822,Hunter,false
UNLOCATED-4830-namedEntities,UNLOCATED_SPAN,4830,United States Senator,false
UNLOCATED-4875-themeAnchors,UNLOCATED_SPAN,4875,"More 'conspiracy' [fact-less base-less claims] pushed re: violent, extremist, racist, dangerous, anti-gov, nazism, white",false
UNLOCATED-4885-namedEntities,UNLOCATED_SPAN,4885,Jeet Heer,false
UNLOCATED-4885-namedEntities,UNLOCATED_SPAN,4885,Erin Nanoki,false
UNLOCATED-4886-namedEntities,UNLOCATED_SPAN,4886,Biden,false
UNLOCATED-4949-themeAnchors,UNLOCATED_SPAN,4949,"That this nation, under God, shall have a new birth of freedom and that government of the people, by the people, for the",false
UNLOCATED-501-namedEntities,UNLOCATED_SPAN,501,God,false
UNLOCATED-520-namedEntities,UNLOCATED_SPAN,520,No Such Agency,false
UNLOCATED-520-namedEntities,UNLOCATED_SPAN,520,God,false
UNLOCATED-524-namedEntities,UNLOCATED_SPAN,524,Loop Capital,false
UNLOCATED-524-namedEntities,UNLOCATED_SPAN,524,Banco de Mexico,false
UNLOCATED-532-namedEntities,UNLOCATED_SPAN,532,America,false
UNLOCATED-532-namedEntities,UNLOCATED_SPAN,532,Soros,false
UNLOCATED-533-namedEntities,UNLOCATED_SPAN,533,United States of America,false
UNLOCATED-533-namedEntities,UNLOCATED_SPAN,533,God,false
UNLOCATED-537-namedEntities,UNLOCATED_SPAN,537,No Such Agency,false
UNLOCATED-537-namedEntities,UNLOCATED_SPAN,537,Sessions,false
UNLOCATED-56-namedEntities,UNLOCATED_SPAN,56,International Islamic Council for Da'wa and Relief,false
UNLOCATED-563-namedEntities,UNLOCATED_SPAN,563,God,false
UNLOCATED-577-namedEntities,UNLOCATED_SPAN,577,Snow White,false
UNLOCATED-599-namedEntities,UNLOCATED_SPAN,599,God,false
UNLOCATED-603-namedEntities,UNLOCATED_SPAN,603,Barack Hussein Obama,false
UNLOCATED-603-namedEntities,UNLOCATED_SPAN,603,God,false
UNLOCATED-609-namedEntities,UNLOCATED_SPAN,609,Hussein,false
UNLOCATED-631-namedEntities,UNLOCATED_SPAN,631,America,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-68-namedEntities,UNLOCATED_SPAN,68,Huma,false
UNLOCATED-71-namedEntities,UNLOCATED_SPAN,71,Huma,false
UNLOCATED-746-namedEntities,UNLOCATED_SPAN,746,Mike Wallace,false
UNLOCATED-767-namedEntities,UNLOCATED_SPAN,767,God,false
UNLOCATED-77-namedEntities,UNLOCATED_SPAN,77,Huma,false
UNLOCATED-770-namedEntities,UNLOCATED_SPAN,770,Aaron Swartz,false
UNLOCATED-778-namedEntities,UNLOCATED_SPAN,778,Hussein,false
UNLOCATED-778-namedEntities,UNLOCATED_SPAN,778,Dems,false
UNLOCATED-778-namedEntities,UNLOCATED_SPAN,778,Dems,false
UNLOCATED-778-namedEntities,UNLOCATED_SPAN,778,God,false
UNLOCATED-780-namedEntities,UNLOCATED_SPAN,780,Senate,false
UNLOCATED-785-namedEntities,UNLOCATED_SPAN,785,London,false
UNLOCATED-785-namedEntities,UNLOCATED_SPAN,785,Delta,false
UNLOCATED-787-namedEntities,UNLOCATED_SPAN,787,Sessions,false
UNLOCATED-787-namedEntities,UNLOCATED_SPAN,787,Wray,false
UNLOCATED-790-namedEntities,UNLOCATED_SPAN,790,Snowden,false
UNLOCATED-790-namedEntities,UNLOCATED_SPAN,790,John Perry Barlow,false
UNLOCATED-793-namedEntities,UNLOCATED_SPAN,793,God,false
UNLOCATED-795-namedEntities,UNLOCATED_SPAN,795,God,false
UNLOCATED-796-namedEntities,UNLOCATED_SPAN,796,God,false
UNLOCATED-834-namedEntities,UNLOCATED_SPAN,834,Sessions,false
UNLOCATED-834-namedEntities,UNLOCATED_SPAN,834,Sessions,false
UNLOCATED-837-namedEntities,UNLOCATED_SPAN,837,God,false
UNLOCATED-855-namedEntities,UNLOCATED_SPAN,855,America,false
UNLOCATED-855-namedEntities,UNLOCATED_SPAN,855,America,false
UNLOCATED-857-namedEntities,UNLOCATED_SPAN,857,Reuters,false
UNLOCATED-866-namedEntities,UNLOCATED_SPAN,866,WikiLeaks,false
UNLOCATED-867-namedEntities,UNLOCATED_SPAN,867,WikiLeaks,false
UNLOCATED-878-namedEntities,UNLOCATED_SPAN,878,Sessions,false
UNLOCATED-889-namedEntities,UNLOCATED_SPAN,889,Forbidden City,false
UNLOCATED-917-namedEntities,UNLOCATED_SPAN,917,God,false
UNLOCATED-950-namedEntities,UNLOCATED_SPAN,950,Kansas,false
UNLOCATED-953-namedEntities,UNLOCATED_SPAN,953,America,false
UNLOCATED-953-namedEntities,UNLOCATED_SPAN,953,Trump,false
UNLOCATED-953-namedEntities,UNLOCATED_SPAN,953,Flynn,false
UNLOCATED-953-namedEntities,UNLOCATED_SPAN,953,Biden,false
UNLOCATED-960-namedEntities,UNLOCATED_SPAN,960,Comedy Central,false
UNLOCATED-964-namedEntities,UNLOCATED_SPAN,964,Biden,false
UNLOCATED-964-namedEntities,UNLOCATED_SPAN,964,Amazon,false
UNLOCATED-964-namedEntities,UNLOCATED_SPAN,964,Syria,false
UNLOCATED-972-namedEntities,UNLOCATED_SPAN,972,Hussein,false
UNLOCATED-972-namedEntities,UNLOCATED_SPAN,972,Amazon,false
UNLOCATED-988-namedEntities,UNLOCATED_SPAN,988,Awan,false
UNLOCATED-99-namedEntities,UNLOCATED_SPAN,99,Huma,false
